changeset,timestamp,tags,id,version,lon,lat,name,operator,ref,public_transport,geometry,osm_type
32,1648129620,"{""bench"":""no"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.12"",""platform:width"":""1.5"",""ref:IFOPT"":""de:09161:166:0:2"",""shelter"":""no"",""tactile_paving"":""no"",""wheelchair"":""yes""}",2110916990,13,11.415578,48.73136,Einbogen,,,platform,POINT (11.41557788848877 48.731361389160156),node
-53,1648109918,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.11"",""platform:width"":""4.6"",""ref:IFOPT"":""de:09161:90:0:1"",""shelter"":""yes""}",2110916991,10,11.416088,48.735104,Beim Schmalzbuckel,,,platform,POINT (11.416088104248047 48.735103607177734),node
-53,1648109918,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.12"",""platform:width"":""2.2"",""ref:IFOPT"":""de:09161:90:0:2"",""shelter"":""yes""}",2110916994,9,11.416264,48.73533,Beim Schmalzbuckel,,,platform,POINT (11.416263580322266 48.735328674316406),node
-38,1642085411,"{""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""timetable"",""highway"":""platform"",""platform:width"":""5"",""ref:IFOPT"":""de:09161:808:0:2"",""shelter"":""yes"",""tactile_paving"":""yes""}",2110916996,15,11.422599,48.742928,Schulzentrum Südwest / Maximilianstraße,,,platform,POINT (11.422598838806152 48.74292755126953),node
40,1648713401,"{""bench"":""no"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.11"",""lit"":""yes"",""platform:width"":""3.7"",""ref:IFOPT"":""de:09161:96:0:2"",""shelter"":""no"",""tactile_paving"":""no""}",2110917000,17,11.432761,48.74381,Blücherstraße,,,platform,POINT (11.432761192321777 48.74380874633789),node
-34,1648713306,"{""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""lit"":""yes"",""ref:IFOPT"":""de:09161:96:0:1"",""tactile_paving"":""no""}",2110917001,15,11.432723,48.743946,Blücherstraße,,,platform,POINT (11.432723045349121 48.74394607543945),node
41,1649950285,"{""bench"":""yes"",""bus"":""yes"",""departures_board"":""timetable"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.12"",""lit"":""yes"",""network"":""Verkehrsverbund Gro\u00DFraum Ingolstadt"",""network:guid"":""DE-BY-VGI"",""network:short"":""VGI"",""network:wikidata"":""Q99937594"",""platform:width"":""8.3"",""ref:IFOPT"":""de:09161:7984:0:4"",""shelter"":""yes""}",2110917004,15,11.432821,48.751022,St. Markus,INVG,,platform,POINT (11.432821273803711 48.75102233886719),node
41,1649950285,"{""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""timetable"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.12"",""lit"":""no"",""network"":""Verkehrsverbund Gro\u00DFraum Ingolstadt"",""network:guid"":""DE-BY-VGI"",""network:short"":""VGI"",""network:wikidata"":""Q99937594"",""platform:width"":""3.4"",""ref:IFOPT"":""de:09161:7984:0:3"",""shelter"":""yes"",""tactile_paving"":""no""}",2110917006,19,11.432154,48.751564,St. Markus,INVG,,platform,POINT (11.432153701782227 48.751564025878906),node
60,1671885411,"{""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""timetable"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.12"",""network"":""Verkehrsverbund Gro\u00DFraum Ingolstadt"",""network:guid"":""DE-BY-VGI"",""network:short"":""VGI"",""network:wikidata"":""Q99937594"",""platform:width"":""7.0"",""ref:IFOPT"":""de:09161:7985:0:1"",""shelter"":""yes""}",2110917008,16,11.431014,48.75422,Rankestraße,INVG,,platform,POINT (11.431014060974121 48.75421905517578),node
60,1671885410,"{""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""timetable"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.12"",""network"":""Verkehrsverbund Gro\u00DFraum Ingolstadt"",""network:guid"":""DE-BY-VGI"",""network:short"":""VGI"",""network:wikidata"":""Q99937594"",""platform:width"":""5.3"",""ref:IFOPT"":""de:09161:7985:0:2"",""shelter"":""yes""}",2110917012,14,11.43135,48.754303,Rankestraße,INVG,,platform,POINT (11.431349754333496 48.754302978515625),node
41,1649950285,"{""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""realtime"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.11"",""network"":""Verkehrsverbund Gro\u00DFraum Ingolstadt"",""network:guid"":""DE-BY-VGI"",""network:short"":""VGI"",""network:wikidata"":""Q99937594"",""platform:width"":""6.4"",""ref:IFOPT"":""de:09161:7997:0:2"",""shelter"":""yes"",""wheelchair"":""yes""}",2110917020,14,11.430367,48.759766,Brückenkopf,INVG,,platform,POINT (11.430367469787598 48.759765625),node
44,1671885421,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.13"",""platform:width"":""2.9"",""ref:IFOPT"":""de:09161:204:0:2"",""shelter"":""no""}",2110917021,11,11.410679,48.773556,Gabelsbergerstraße,,,platform,POINT (11.41067886352539 48.773555755615234),node
44,1671885421,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.1"",""platform:width"":""2.9"",""ref:IFOPT"":""de:09161:204:0:1"",""shelter"":""no""}",2110917024,12,11.410578,48.773895,Gabelsbergerstraße,,,platform,POINT (11.410577774047852 48.773895263671875),node
60,1671885422,"{""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.13"",""platform:width"":""5.7"",""ref:IFOPT"":""de:09161:723:0:2"",""shelter"":""yes""}",2110917025,12,11.408759,48.775906,Ungernederstraße,,,platform,POINT (11.408759117126465 48.77590560913086),node
44,1671885422,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.2"",""platform:width"":""3.7"",""ref:IFOPT"":""de:09161:723:0:1"",""shelter"":""no"",""tactile_paving"":""yes""}",2110917030,11,11.40739,48.776775,Ungernederstraße,,,platform,POINT (11.407389640808105 48.77677536010742),node
90,1648128879,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.11"",""platform:width"":""2.6"",""ref:IFOPT"":""de:09161:8782:0:1"",""shelter"":""no""}",2110999282,10,11.379613,48.766243,Effnerstraße,,,platform,POINT (11.379612922668457 48.76624298095703),node
90,1648128879,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.13"",""platform:width"":""3.3"",""ref:IFOPT"":""de:09161:8782:0:2"",""shelter"":""no""}",2110999283,11,11.3799,48.766647,Effnerstraße,,,platform,POINT (11.379899978637695 48.76664733886719),node
-29,1648533259,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.18"",""local_ref"":""1"",""platform:width"":""7.9"",""ref:IFOPT"":""de:09161:8033:0:3"",""shelter"":""yes"",""wheelchair"":""yes""}",2110999290,13,11.380305,48.769844,Klinikum,,,platform,POINT (11.380305290222168 48.76984405517578),node
-29,1648533259,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.15"",""local_ref"":""2"",""platform:width"":""6.5"",""ref:IFOPT"":""de:09161:8033:0:2"",""shelter"":""yes"",""wheelchair"":""yes""}",2110999296,14,11.380358,48.77009,Klinikum,,,platform,POINT (11.38035774230957 48.77008819580078),node
-29,1648533259,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.15"",""local_ref"":""3"",""platform:width"":""7.1"",""ref:IFOPT"":""de:09161:8033:0:1"",""shelter"":""yes"",""wheelchair"":""yes""}",2110999301,13,11.380388,48.770264,Klinikum,,,platform,POINT (11.380388259887695 48.770263671875),node
99,1639570978,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""note"":""Im RBA-Netz als Abzweigung Magnusweg benannt"",""platform:width"":""1.20"",""ref:IFOPT"":""de:09176:8039:0:2"",""shelter"":""yes""}",2111120207,11,11.370834,48.801617,"Gaimersheim, Magnusweg",,,platform,POINT (11.370834350585938 48.80161666870117),node
99,1639570978,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""note"":""Im RBA-Netz als Abzweigung Magnusweg benannt"",""platform:width"":""2.90"",""ref:IFOPT"":""de:09176:8039:0:1"",""shelter"":""yes""}",2111120217,11,11.371321,48.801006,"Gaimersheim, Magnusweg",,,platform,POINT (11.371320724487305 48.80100631713867),node
35,1639590330,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""platform:width"":""1.50"",""ref:IFOPT"":""de:09176:8819:0:1"",""shelter"":""yes""}",2111120257,9,11.369457,48.80316,"Gaimersheim, Seniorenheim",,,platform,POINT (11.369457244873047 48.80316162109375),node
-68,1648037152,"{""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.10"",""lit"":""no"",""platform:width"":""5.2"",""ref:IFOPT"":""de:09161:8008:0:1"",""shelter"":""no"",""tactile_paving"":""no""}",2111153537,13,11.429764,48.769924,Rechbergstraße,,,platform,POINT (11.429763793945312 48.76992416381836),node
-68,1648037152,"{""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.13"",""lit"":""no"",""platform:width"":""6.4"",""ref:IFOPT"":""de:09161:8008:0:2"",""shelter"":""yes"",""tactile_paving"":""no""}",2111153542,14,11.429474,48.77002,Rechbergstraße,,,platform,POINT (11.429473876953125 48.77001953125),node
67,1648037345,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.19"",""platform:width"":""6.4"",""ref:IFOPT"":""de:09161:7621:0:2"",""shelter"":""yes""}",2111511738,9,11.40211,48.773335,Richard-Wagner-Straße,,,platform,POINT (11.40211009979248 48.77333450317383),node
67,1648037345,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.19"",""platform:width"":""6.5"",""ref:IFOPT"":""de:09161:7621:0:1"",""shelter"":""yes""}",2111511739,9,11.398736,48.77364,Richard-Wagner-Straße,,,platform,POINT (11.398736000061035 48.77363967895508),node
-45,1648131227,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.19"",""platform:width"":""6.4"",""ref:IFOPT"":""de:09161:7626:0:2"",""shelter"":""yes"",""tactile_paving"":""yes""}",2111511745,8,11.406898,48.77413,Alban-Berg-Straße,,,platform,POINT (11.40689754486084 48.774131774902344),node
14,1648531167,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.19"",""platform:width"":""5.6"",""ref:IFOPT"":""de:09161:7622:0:1"",""shelter"":""yes"",""tactile_paving"":""yes""}",2111511747,8,11.405728,48.774265,Keplerstraße,,,platform,POINT (11.405728340148926 48.77426528930664),node
-53,1648040207,"{""bus"":""yes"",""departures_board"":""timetable"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.2"",""network"":""VGI"",""platform:width"":""3.1"",""ref:IFOPT"":""de:09161:7521:0:2""}",2111881604,12,11.4171,48.773056,Scherzerstraße,INVG,,platform,POINT (11.417099952697754 48.77305603027344),node
-53,1648040207,"{""bus"":""yes"",""departures_board"":""timetable"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.18"",""network"":""VGI"",""platform:width"":""2.8"",""ref:IFOPT"":""de:09161:7521:0:1""}",2111881609,12,11.417331,48.77304,Scherzerstraße,INVG,,platform,POINT (11.417330741882324 48.773040771484375),node
111,1659451133,"{""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""realtime"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.19"",""network"":""Verkehrsverbund Gro\u00DFraum Ingolstadt"",""network:guid"":""DE-BY-VGI"",""network:short"":""VGI"",""network:wikidata"":""Q99937594"",""platform:width"":""4.1"",""ref:IFOPT"":""de:09161:8050:0:2"",""shelter"":""yes""}",2111881610,17,11.41685,48.776012,Ettinger Straße,INVG,,platform,POINT (11.416850090026855 48.7760124206543),node
41,1649950285,"{""bus"":""yes"",""departures_board"":""realtime"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.19"",""network"":""Verkehrsverbund Gro\u00DFraum Ingolstadt"",""network:guid"":""DE-BY-VGI"",""network:short"":""VGI"",""network:wikidata"":""Q99937594"",""platform:width"":""5.1"",""ref:IFOPT"":""de:09161:8050:0:1"",""shelter"":""no""}",2111881613,14,11.41696,48.77657,Ettinger Straße,INVG,,platform,POINT (11.416959762573242 48.77656936645508),node
93,1656852418,"{""bench"":""yes"",""bus"":""yes"",""departures_board"":""realtime"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.19"",""network"":""Verkehrsverbund Gro\u00DFraum Ingolstadt"",""network:guid"":""DE-BY-VGI"",""network:short"":""VGI"",""network:wikidata"":""Q99937594"",""platform:width"":""6.7"",""ref:IFOPT"":""de:09161:8052:0:2"",""shelter"":""yes""}",2111881615,18,11.414374,48.781216,Audi - Senefelderstraße,INVG,,platform,POINT (11.414374351501465 48.78121566772461),node
4,1657804725,"{""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""platform:width"":""2.7"",""ref:IFOPT"":""de:09161:7981:0:1"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""limited""}",2111881624,9,11.403964,48.80373,St.-Michael-Straße,,3,platform,POINT (11.403964042663574 48.80373001098633),node
-3,1657097804,"{""bench"":""no"",""bin"":""no"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.09"",""lit"":""yes"",""platform:width"":""3.5"",""ref:IFOPT"":""de:09161:7981:0:2"",""shelter"":""no"",""tactile_paving"":""no"",""wheelchair"":""limited""}",2111881625,9,11.404574,48.803665,St.-Michael-Straße,,1,platform,POINT (11.404574394226074 48.80366516113281),node
-3,1657097809,"{""bench"":""no"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.10"",""lit"":""yes"",""platform:width"":""4.0"",""ref:IFOPT"":""de:09161:7981:0:3"",""shelter"":""no"",""tactile_paving"":""no"",""wheelchair"":""limited""}",2111881627,9,11.404005,48.803844,St.-Michael-Straße,,2,platform,POINT (11.40400505065918 48.8038444519043),node
-60,1648112258,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.1"",""platform:width"":""1.3"",""ref:IFOPT"":""de:09161:8055:0:2""}",2111881629,8,11.398996,48.80531,Echenzeller Weg,,1,platform,POINT (11.398996353149414 48.8053092956543),node
9,1648112354,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.10"",""platform:width"":""1.8"",""ref:IFOPT"":""de:09161:8055:0:1""}",2111881630,8,11.398263,48.80586,Echenzeller Weg,,2,platform,POINT (11.398262977600098 48.80585861206055),node
-28,1648046276,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.13"",""platform:width"":""3.2"",""ref:IFOPT"":""de:09161:7531:0:1"",""shelter"":""yes""}",2111961541,10,11.430928,48.763187,Stadttheater,,,platform,POINT (11.430928230285645 48.763187408447266),node
-28,1648046276,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.15"",""platform:width"":""2.5"",""ref:IFOPT"":""de:09161:688:0:4"",""shelter"":""yes""}",2111961542,10,11.430819,48.763355,Stadttheater,,,platform,POINT (11.430818557739258 48.76335525512695),node
-62,1661096672,"{""bench"":""yes"",""bin"":""no"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.18"",""platform:width"":""3.5"",""ref:IFOPT"":""de:09161:7533:0:2"",""shelter"":""yes"",""wheelchair"":""limited""}",2111961548,13,11.43166,48.766388,Technische Hochschule,,,platform,POINT (11.431659698486328 48.766387939453125),node
-57,1661096666,"{""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.18"",""lit"":""yes"",""platform:width"":""4.8"",""ref:IFOPT"":""de:09161:7533:0:1"",""shelter"":""yes"",""tactile_paving"":""yes""}",2111961550,13,11.431789,48.766582,Technische Hochschule,,,platform,POINT (11.43178939819336 48.76658248901367),node
60,1671885421,"{""bench"":""no"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.09"",""platform:width"":""1.8"",""ref:IFOPT"":""de:09161:718:0:2"",""shelter"":""yes""}",2111961551,12,11.413941,48.770676,Telemannstraße,,,platform,POINT (11.413941383361816 48.77067565917969),node
63,1648543682,"{""bench"":""no"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.08"",""lit"":""no"",""platform:width"":""3.2"",""ref:IFOPT"":""de:09161:718:0:1"",""shelter"":""yes"",""tactile_paving"":""no""}",2111961554,13,11.413557,48.771427,Telemannstraße,,,platform,POINT (11.413557052612305 48.771427154541016),node
67,1648550690,"{""bench"":""no"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.16"",""platform:width"":""1.6"",""ref:IFOPT"":""de:09161:8956:0:2"",""shelter"":""no""}",2111961558,7,11.3971615,48.77214,Bezirkssportanlage Nord-West,,,platform,POINT (11.397161483764648 48.77214050292969),node
11,1649163474,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.18"",""platform:width"":""5.4"",""ref:IFOPT"":""de:09161:769:0:2"",""shelter"":""yes""}",2111961563,9,11.389884,48.7723,Audi-Ring/Am Westpark,,,platform,POINT (11.389883995056152 48.772300720214844),node
56,1648038406,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.11"",""platform:width"":""3.5"",""ref:IFOPT"":""de:09161:8667:0:1"",""shelter"":""yes""}",2111961564,8,11.405495,48.772327,Richard-Strauss-Straße,,,platform,POINT (11.405494689941406 48.7723274230957),node
110,1648138385,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.1"",""platform:width"":""1.5"",""ref:IFOPT"":""de:09161:325:0:1"",""shelter"":""yes""}",2111961573,7,11.409871,48.772743,Hugo-Wolf-Straße,,,platform,POINT (11.409871101379395 48.772743225097656),node
36,1648135565,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.2"",""platform:width"":""4.4"",""ref:IFOPT"":""de:09161:4492:0:1"",""tactile_paving"":""yes""}",2111998301,8,11.441346,48.730938,Aubürgerstraße,,,platform,POINT (11.441346168518066 48.73093795776367),node
36,1648135565,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.2"",""platform:width"":""4.2"",""ref:IFOPT"":""de:09161:4492:0:2"",""shelter"":""yes"",""tactile_paving"":""yes""}",2111998309,8,11.441484,48.730972,Aubürgerstraße,,,platform,POINT (11.441484451293945 48.73097229003906),node
-104,1648040477,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.11"",""platform:width"":""3.1"",""ref:IFOPT"":""de:09161:7566:0:1"",""shelter"":""yes""}",2111998311,8,11.438842,48.735504,Schneiderbauerstraße,,,platform,POINT (11.438841819763184 48.735504150390625),node
-104,1648040477,"{""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.19"",""platform:width"":""5.7"",""ref:IFOPT"":""de:09161:7566:0:2"",""shelter"":""yes""}",2111998319,11,11.438895,48.73569,Schneiderbauerstraße,,,platform,POINT (11.438895225524902 48.73569107055664),node
-37,1641830583,"{""bench"":""no"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""lit"":""yes"",""platform:width"":""6"",""ref:IFOPT"":""de:09161:7567:0:1"",""shelter"":""no"",""tactile_paving"":""no""}",2111998322,14,11.436349,48.739544,Klinik Dr. Reiser,,,platform,POINT (11.436348915100098 48.73954391479492),node
-37,1641830583,"{""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""lit"":""yes"",""platform:width"":""5.2"",""ref:IFOPT"":""de:09161:7567:0:2"",""shelter"":""yes"",""tactile_paving"":""no""}",2111998328,14,11.43664,48.739536,Klinik Dr. Reiser,,,platform,POINT (11.436639785766602 48.73953628540039),node
-7,1648044767,"{""bench"":""yes"",""bus"":""yes"",""departures_board"":""timetable"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.1"",""platform:width"":""2.7"",""ref:IFOPT"":""de:09161:7983:0:2"",""shelter"":""yes""}",2111998330,12,11.434459,48.7471,St. Anton,,,platform,POINT (11.43445873260498 48.747100830078125),node
-7,1648044767,"{""bench"":""yes"",""bus"":""yes"",""departures_board"":""timetable"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.15"",""platform:width"":""5.2"",""ref:IFOPT"":""de:09161:1648:0:3"",""shelter"":""yes""}",2111998331,12,11.433773,48.747345,St. Anton,,,platform,POINT (11.433773040771484 48.747344970703125),node
-61,1674839204,"{""bench"":""no"",""bin"":""no"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.12"",""lit"":""no"",""platform:width"":""2.0"",""ref:IFOPT"":""de:09161:709:0:1"",""shelter"":""no"",""tactile_paving"":""no""}",2112345926,11,11.452203,48.74599,Tassilostraße,,,platform,POINT (11.452202796936035 48.74599075317383),node
-61,1674839200,"{""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.15"",""lit"":""yes"",""platform:width"":""3.0"",""ref:IFOPT"":""de:09161:709:0:2"",""shelter"":""yes"",""tactile_paving"":""no""}",2112345930,10,11.452413,48.74599,Tassilostraße,,,platform,POINT (11.452412605285645 48.74599075317383),node
-42,1610097174,"{""bus"":""yes"",""highway"":""platform"",""shelter"":""no""}",2112345933,6,11.4472275,48.748196,Schröplerstraße,,,platform,POINT (11.447227478027344 48.74819564819336),node
-42,1610097174,"{""bus"":""yes"",""highway"":""platform"",""shelter"":""yes""}",2112345934,6,11.4473,48.748272,Schröplerstraße,,,platform,POINT (11.44729995727539 48.74827194213867),node
-56,1648714877,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.19"",""platform:width"":""5.5"",""ref:IFOPT"":""de:09161:113:0:1"",""shelter"":""no""}",2112345937,7,11.446458,48.75186,Buchnerstraße,,,platform,POINT (11.446457862854004 48.751861572265625),node
-56,1648714877,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.19"",""platform:width"":""4.5"",""ref:IFOPT"":""de:09161:113:0:2"",""shelter"":""yes""}",2112345938,7,11.446565,48.751984,Buchnerstraße,,,platform,POINT (11.446564674377441 48.751983642578125),node
-88,1641484083,"{""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""lit"":""yes"",""platform:width"":""3.9"",""ref:IFOPT"":""de:09161:187:0:2"",""shelter"":""yes"",""tactile_paving"":""no""}",2112345940,12,11.441089,48.754078,Feselenstraße,,,platform,POINT (11.441088676452637 48.75407791137695),node
-88,1641484083,"{""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""lit"":""yes"",""platform:width"":""2.9"",""ref:IFOPT"":""de:09161:187:0:1"",""shelter"":""yes"",""tactile_paving"":""no""}",2112345943,11,11.441323,48.754185,Feselenstraße,,,platform,POINT (11.441323280334473 48.75418472290039),node
-22,1648548445,"{""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.13"",""lit"":""yes"",""platform:width"":""3.6"",""ref:IFOPT"":""de:09161:7987:0:1"",""shelter"":""yes"",""tactile_paving"":""no""}",2112345944,11,11.438194,48.754936,Weningstraße,,,platform,POINT (11.438194274902344 48.75493621826172),node
-22,1648548445,"{""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.13"",""lit"":""yes"",""platform:width"":""4.8"",""ref:IFOPT"":""de:09161:7987:0:2"",""shelter"":""yes"",""tactile_paving"":""no""}",2112345947,11,11.437429,48.75504,Weningstraße,,,platform,POINT (11.437429428100586 48.75503921508789),node
-106,1648132751,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.13"",""platform:width"":""2.8"",""ref:IFOPT"":""de:09161:8035:0:1"",""shelter"":""no""}",2112345955,11,11.376647,48.77664,Am Dachsberg,,,platform,POINT (11.376646995544434 48.776641845703125),node
-31,1648129976,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.09"",""platform:width"":""3.6"",""ref:IFOPT"":""de:09161:180:0:2"",""shelter"":""yes""}",2112373726,8,11.448187,48.74171,Erletstraße,,,platform,POINT (11.448186874389648 48.7417106628418),node
-31,1648129976,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.14"",""platform:width"":""2.2"",""ref:IFOPT"":""de:09161:180:0:1"",""shelter"":""no""}",2112373727,7,11.448213,48.7418,Erletstraße,,,platform,POINT (11.448212623596191 48.741798400878906),node
-37,1648716454,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.2"",""platform:width"":""2.2"",""ref:IFOPT"":""de:09161:127:0:1"",""shelter"":""no"",""tactile_paving"":""yes""}",2112375316,7,11.445993,48.738075,Canisiusstraße,,,platform,POINT (11.445993423461914 48.738075256347656),node
-37,1648716454,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.2"",""platform:width"":""2.2"",""ref:IFOPT"":""de:09161:127:0:2"",""shelter"":""no"",""tactile_paving"":""yes""}",2112375317,8,11.446138,48.738113,Canisiusstraße,,,platform,POINT (11.446138381958008 48.73811340332031),node
107,1648468197,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.2"",""platform:width"":""2.3"",""ref:IFOPT"":""de:09161:202:0:1"",""shelter"":""no"",""tactile_paving"":""yes""}",2112423082,7,11.444947,48.7349,Frueaufstraße,,,platform,POINT (11.444947242736816 48.734901428222656),node
107,1648468197,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.2"",""platform:width"":""2"",""ref:IFOPT"":""de:09161:202:0:2"",""shelter"":""no"",""tactile_paving"":""yes""}",2112423085,8,11.445244,48.735283,Frueaufstraße,,,platform,POINT (11.445243835449219 48.73528289794922),node
101,1659626557,"{""bench"":""no"",""bin"":""no"",""bus"":""yes"",""highway"":""platform"",""lit"":""yes"",""platform:width"":""2.3"",""ref:IFOPT"":""de:09161:7837:0:1"",""shelter"":""no"",""tactile_paving"":""no""}",2112486790,11,11.403552,48.799774,Kleingartenanlage,,,platform,POINT (11.403552055358887 48.799774169921875),node
-57,1648140135,"{""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""platform:width"":""3.1"",""ref:IFOPT"":""de:09161:7837:0:2"",""shelter"":""no""}",2112486793,9,11.403414,48.79978,Kleingartenanlage,,,platform,POINT (11.403413772583008 48.799781799316406),node
